Order_ID,Order_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Year,Month,YearMonth,Profit_Margin
ORD-5040,2023-08-15,Standard Class,Corporate,East,Technology,Copiers,3575.8,2,0.0,968.76,2023,8,2023-08,27.09
ORD-5041,2023-02-11,First Class,Consumer,West,Office Supplies,Appliances,607.22,4,0.0,77.62,2023,2,2023-02,12.78
ORD-5042,2022-09-17,Second Class,Corporate,West,Office Supplies,Storage,685.1,7,0.0,119.77,2022,9,2022-09,17.48
ORD-5043,2022-01-15,Standard Class,Consumer,East,Office Supplies,Appliances,867.64,7,0.0,82.66,2022,1,2022-01,9.53
ORD-5044,2022-04-23,Same Day,Consumer,West,Office Supplies,Appliances,165.19,1,0.0,19.32,2022,4,2022-04,11.7
ORD-5045,2021-09-12,First Class,Corporate,West,Office Supplies,Paper,179.32,7,0.0,42.93,2021,9,2021-09,23.94
ORD-5046,2022-11-14,Standard Class,Consumer,South,Office Supplies,Paper,127.5,5,0.0,29.22,2022,11,2022-11,22.92
ORD-5047,2023-06-17,Standard Class,Corporate,South,Furniture,Chairs,790.62,3,0.0,70.81,2023,6,2023-06,8.96
ORD-5048,2021-05-12,First Class,Corporate,West,Office Supplies,Appliances,501.44,4,0.0,60.08,2021,5,2021-05,11.98
ORD-5049,2022-09-22,Second Class,Consumer,West,Technology,Laptops,5373.68,6,0.0,664.74,2022,9,2022-09,12.37
ORD-5050,2022-01-04,Standard Class,Corporate,East,Furniture,Chairs,1170.62,3,0.0,69.74,2022,1,2022-01,5.96
ORD-5051,2023-12-15,Standard Class,Corporate,Central,Technology,Accessories,203.74,3,0.0,42.74,2023,12,2023-12,20.98
ORD-5052,2021-11-17,Standard Class,Home Office,West,Office Supplies,Appliances,638.08,4,0.3,-72.16,2021,11,2021-11,-11.31
ORD-5053,2022-01-14,Second Class,Consumer,East,Furniture,Tables,5821.49,7,0.0,-459.34,2022,1,2022-01,-7.89
ORD-5054,2022-03-22,Standard Class,Home Office,West,Technology,Copiers,15721.71,7,0.0,3990.76,2022,3,2022-03,25.38
ORD-5055,2023-02-11,Standard Class,Consumer,West,Office Supplies,Storage,641.9,7,0.0,93.16,2023,2,2023-02,14.51
ORD-5056,2022-02-18,Standard Class,Corporate,South,Technology,Phones,1807.39,3,0.0,177.5,2022,2,2022-02,9.82
ORD-5057,2023-04-20,First Class,Consumer,Central,Technology,Copiers,10609.62,5,0.0,3282.06,2023,4,2023-04,30.93
ORD-5058,2021-12-03,Standard Class,Consumer,South,Office Supplies,Storage,304.26,3,0.0,45.02,2021,12,2021-12,14.8
ORD-5059,2021-09-04,First Class,Corporate,East,Furniture,Tables,2663.78,3,0.0,-154.99,2021,9,2021-09,-5.82
ORD-5060,2023-09-24,First Class,Consumer,West,Office Supplies,Paper,196.64,7,0.0,54.65,2023,9,2023-09,27.79
ORD-5061,2021-12-22,Standard Class,Corporate,West,Office Supplies,Paper,120.19,4,0.0,31.65,2021,12,2021-12,26.33
ORD-5062,2023-04-04,Standard Class,Corporate,South,Technology,Phones,697.98,2,0.0,92.83,2023,4,2023-04,13.3
ORD-5063,2023-07-29,Standard Class,Consumer,East,Office Supplies,Binders,113.67,4,0.2,4.33,2023,7,2023-07,3.81
ORD-5064,2021-06-04,Standard Class,Consumer,East,Office Supplies,Storage,181.27,2,0.0,29.24,2021,6,2021-06,16.13
ORD-5065,2021-08-12,Standard Class,Corporate,East,Furniture,Chairs,363.66,1,0.2,-29.47,2021,8,2021-08,-8.1
ORD-5066,2021-12-29,Standard Class,Consumer,South,Office Supplies,Paper,20.15,1,0.0,5.52,2021,12,2021-12,27.39
ORD-5067,2021-01-24,Second Class,Consumer,Central,Office Supplies,Appliances,456.61,4,0.0,37.92,2021,1,2021-01,8.3
ORD-5068,2023-02-14,Standard Class,Corporate,East,Technology,Laptops,3885.37,4,0.0,649.65,2023,2,2023-02,16.72
ORD-5069,2023-05-28,Second Class,Home Office,South,Office Supplies,Appliances,504.94,3,0.0,35.45,2023,5,2023-05,7.02
ORD-5070,2022-03-27,Standard Class,Consumer,West,Technology,Copiers,15219.35,7,0.0,4476.14,2022,3,2022-03,29.41
ORD-5071,2022-04-24,Standard Class,Consumer,West,Furniture,Tables,836.25,1,0.0,-86.23,2022,4,2022-04,-10.31
ORD-5072,2021-10-01,Standard Class,Consumer,West,Furniture,Tables,3959.46,5,0.0,-386.35,2021,10,2021-10,-9.76
ORD-5073,2021-09-29,Standard Class,Consumer,South,Furniture,Furnishings,411.49,4,0.0,75.67,2021,9,2021-09,18.39
ORD-5074,2023-05-11,Standard Class,Corporate,South,Technology,Phones,1038.59,2,0.3,-118.73,2023,5,2023-05,-11.43
ORD-5075,2023-08-28,Standard Class,Consumer,West,Furniture,Bookcases,800.6,4,0.2,-120.01,2023,8,2023-08,-14.99
ORD-5076,2021-09-21,First Class,Consumer,Central,Office Supplies,Binders,96.59,3,0.1,9.98,2021,9,2021-09,10.33
ORD-5077,2023-03-14,Standard Class,Consumer,West,Office Supplies,Paper,77.1,3,0.3,-0.36,2023,3,2023-03,-0.47
ORD-5078,2021-10-20,Second Class,Consumer,East,Technology,Copiers,7012.95,4,0.0,1809.45,2021,10,2021-10,25.8
ORD-5079,2022-09-06,Standard Class,Home Office,South,Technology,Accessories,664.45,6,0.0,137.25,2022,9,2022-09,20.66
ORD-5080,2021-05-23,Second Class,Corporate,Central,Office Supplies,Paper,231.45,7,0.0,58.01,2021,5,2021-05,25.06
ORD-5081,2021-02-16,Standard Class,Home Office,Central,Technology,Accessories,104.59,1,0.0,22.09,2021,2,2021-02,21.12
ORD-5082,2022-01-22,Standard Class,Consumer,South,Office Supplies,Appliances,958.33,6,0.0,67.35,2022,1,2022-01,7.03
ORD-5083,2021-05-05,First Class,Consumer,West,Technology,Laptops,3213.06,4,0.1,199.9,2021,5,2021-05,6.22
ORD-5084,2022-12-27,Standard Class,Corporate,East,Technology,Accessories,480.06,6,0.0,107.23,2022,12,2022-12,22.34
ORD-5085,2023-01-18,Standard Class,Corporate,West,Technology,Accessories,385.83,4,0.1,44.14,2023,1,2023-01,11.44
ORD-5086,2021-12-04,Standard Class,Consumer,Central,Office Supplies,Storage,521.8,7,0.0,78.17,2021,12,2021-12,14.98
ORD-5087,2023-03-09,Second Class,Home Office,West,Technology,Phones,788.71,2,0.0,78.12,2023,3,2023-03,9.9
ORD-5088,2023-09-09,Standard Class,Consumer,West,Furniture,Furnishings,552.39,6,0.0,115.07,2023,9,2023-09,20.83
ORD-5089,2023-10-30,Standard Class,Consumer,Central,Office Supplies,Binders,144.3,4,0.0,25.99,2023,10,2023-10,18.01
ORD-5090,2022-08-14,Standard Class,Corporate,East,Technology,Phones,2799.71,7,0.3,-292.31,2022,8,2022-08,-10.44
ORD-5091,2021-03-11,Standard Class,Home Office,East,Furniture,Furnishings,196.49,2,0.1,24.39,2021,3,2021-03,12.41
ORD-5092,2022-10-26,Standard Class,Consumer,East,Furniture,Furnishings,119.19,1,0.0,19.72,2022,10,2022-10,16.55
ORD-5093,2022-11-12,Standard Class,Consumer,Central,Technology,Laptops,4141.06,4,0.3,-485.8,2022,11,2022-11,-11.73
ORD-5094,2021-12-28,First Class,Consumer,East,Furniture,Chairs,1431.98,4,0.5,-475.08,2021,12,2021-12,-33.18
ORD-5095,2022-11-10,Standard Class,Corporate,West,Office Supplies,Binders,112.9,4,0.2,4.0,2022,11,2022-11,3.54
ORD-5096,2022-07-17,Standard Class,Consumer,Central,Technology,Accessories,343.24,4,0.2,15.61,2022,7,2022-07,4.55
ORD-5097,2023-07-19,Standard Class,Consumer,Central,Furniture,Bookcases,281.06,2,0.0,15.35,2023,7,2023-07,5.46
ORD-5098,2023-06-14,Standard Class,Home Office,South,Office Supplies,Storage,72.56,1,0.0,10.1,2023,6,2023-06,13.92
ORD-5099,2021-01-07,Standard Class,Consumer,East,Office Supplies,Storage,293.63,4,0.0,44.91,2021,1,2021-01,15.29
ORD-5100,2021-06-22,Standard Class,Consumer,East,Office Supplies,Binders,308.93,7,0.0,55.72,2021,6,2021-06,18.04
ORD-5101,2021-08-09,Standard Class,Corporate,West,Office Supplies,Binders,239.47,6,0.2,15.11,2021,8,2021-08,6.31
ORD-5102,2021-08-13,Standard Class,Corporate,Central,Furniture,Tables,697.34,1,0.0,-35.28,2021,8,2021-08,-5.06
ORD-5103,2023-05-01,Standard Class,Corporate,South,Furniture,Furnishings,251.91,2,0.0,46.37,2023,5,2023-05,18.41
ORD-5104,2023-07-09,Standard Class,Home Office,East,Technology,Copiers,2168.75,1,0.0,656.65,2023,7,2023-07,30.28
ORD-5105,2021-09-06,Standard Class,Corporate,West,Technology,Laptops,2360.16,3,0.1,153.96,2021,9,2021-09,6.52
ORD-5106,2022-04-03,Second Class,Corporate,South,Furniture,Tables,2820.57,4,0.0,-299.11,2022,4,2022-04,-10.6
ORD-5107,2021-07-14,Second Class,Consumer,East,Office Supplies,Storage,167.52,2,0.0,28.11,2021,7,2021-07,16.78
ORD-5108,2023-09-28,Standard Class,Consumer,Central,Furniture,Chairs,381.17,1,0.0,12.37,2023,9,2023-09,3.25
ORD-5109,2022-04-28,Second Class,Corporate,West,Office Supplies,Storage,324.57,4,0.0,54.53,2022,4,2022-04,16.8
ORD-5110,2022-07-17,Standard Class,Home Office,South,Furniture,Bookcases,156.98,1,0.0,0.38,2022,7,2022-07,0.24
ORD-5111,2021-04-02,Second Class,Home Office,South,Office Supplies,Storage,586.39,7,0.3,-52.89,2021,4,2021-04,-9.02
ORD-5112,2021-01-24,Standard Class,Home Office,South,Technology,Copiers,9275.07,4,0.3,190.35,2021,1,2021-01,2.05
ORD-5113,2023-01-01,Second Class,Consumer,West,Technology,Accessories,355.99,4,0.0,84.99,2023,1,2023-01,23.87
ORD-5114,2023-04-07,Standard Class,Consumer,South,Office Supplies,Paper,124.84,5,0.2,10.75,2023,4,2023-04,8.61
ORD-5115,2021-01-04,Standard Class,Consumer,West,Office Supplies,Appliances,871.42,5,0.0,84.26,2021,1,2021-01,9.67
ORD-5116,2022-11-26,Standard Class,Consumer,East,Office Supplies,Paper,218.76,6,0.0,53.89,2022,11,2022-11,24.63
ORD-5117,2023-09-01,First Class,Consumer,West,Office Supplies,Storage,100.52,1,0.0,17.26,2023,9,2023-09,17.17
ORD-5118,2021-06-28,Second Class,Consumer,West,Technology,Laptops,4637.13,6,0.0,641.76,2021,6,2021-06,13.84
ORD-5119,2023-03-09,Standard Class,Home Office,Central,Office Supplies,Storage,290.89,3,0.1,27.44,2023,3,2023-03,9.43
ORD-5120,2022-02-11,Standard Class,Corporate,South,Technology,Phones,2473.97,5,0.0,334.72,2022,2,2022-02,13.53
ORD-5121,2023-06-15,Standard Class,Consumer,West,Office Supplies,Appliances,838.64,4,0.0,94.27,2023,6,2023-06,11.24
ORD-5122,2022-02-02,Second Class,Consumer,East,Technology,Copiers,7064.0,4,0.0,2076.77,2022,2,2022-02,29.4
ORD-5123,2021-03-19,Standard Class,Consumer,West,Technology,Phones,659.55,2,0.1,35.79,2021,3,2021-03,5.43
ORD-5124,2023-05-30,Second Class,Consumer,West,Furniture,Tables,1507.58,3,0.0,-111.55,2023,5,2023-05,-7.4
ORD-5125,2021-05-14,Standard Class,Consumer,South,Furniture,Chairs,1670.55,6,0.1,-49.46,2021,5,2021-05,-2.96
ORD-5126,2023-01-29,Second Class,Consumer,Central,Furniture,Tables,2270.15,4,0.0,-182.97,2023,1,2023-01,-8.06
ORD-5127,2022-10-28,Standard Class,Consumer,West,Furniture,Furnishings,236.87,2,0.0,40.51,2022,10,2022-10,17.1
ORD-5128,2023-10-09,Standard Class,Home Office,South,Office Supplies,Storage,199.57,2,0.1,15.89,2023,10,2023-10,7.96
ORD-5129,2021-03-10,Standard Class,Corporate,South,Office Supplies,Appliances,696.41,5,0.0,76.66,2021,3,2021-03,11.01
ORD-5130,2021-07-09,First Class,Consumer,South,Technology,Copiers,5912.47,3,0.0,1687.6,2021,7,2021-07,28.54
ORD-5131,2022-06-23,Standard Class,Consumer,West,Furniture,Tables,5432.55,6,0.0,-299.05,2022,6,2022-06,-5.5
ORD-5132,2021-10-07,Standard Class,Consumer,West,Office Supplies,Appliances,591.64,4,0.3,-91.69,2021,10,2021-10,-15.5
ORD-5133,2023-05-28,First Class,Corporate,East,Furniture,Bookcases,392.49,2,0.0,9.27,2023,5,2023-05,2.36
ORD-5134,2023-01-06,Standard Class,Home Office,East,Technology,Phones,1512.86,4,0.0,196.1,2023,1,2023-01,12.96
ORD-5135,2021-12-07,Standard Class,Home Office,West,Technology,Copiers,14592.61,6,0.0,4236.61,2021,12,2021-12,29.03
ORD-5136,2021-12-27,Standard Class,Corporate,Central,Office Supplies,Paper,218.33,6,0.0,48.68,2021,12,2021-12,22.3
ORD-5137,2023-12-15,First Class,Corporate,South,Furniture,Bookcases,127.65,1,0.0,4.83,2023,12,2023-12,3.78
ORD-5138,2021-10-11,Same Day,Corporate,South,Office Supplies,Appliances,184.96,1,0.0,19.4,2021,10,2021-10,10.49
ORD-5139,2022-05-03,Standard Class,Home Office,East,Furniture,Furnishings,430.02,4,0.3,-22.39,2022,5,2022-05,-5.21
ORD-5140,2021-09-15,Standard Class,Corporate,East,Office Supplies,Binders,44.64,1,0.0,9.79,2021,9,2021-09,21.93
ORD-5141,2023-05-05,Second Class,Home Office,West,Technology,Phones,538.21,1,0.0,51.97,2023,5,2023-05,9.66
ORD-5142,2023-10-12,Second Class,Home Office,Central,Office Supplies,Appliances,918.17,6,0.2,-32.33,2023,10,2023-10,-3.52
ORD-5143,2021-09-21,Same Day,Consumer,Central,Office Supplies,Paper,37.77,1,0.0,10.12,2021,9,2021-09,26.79
ORD-5144,2021-02-06,Same Day,Consumer,South,Office Supplies,Appliances,622.73,3,0.2,-33.73,2021,2,2021-02,-5.42
ORD-5145,2022-12-01,Standard Class,Consumer,East,Technology,Copiers,14062.34,7,0.0,3629.83,2022,12,2022-12,25.81
ORD-5146,2022-08-09,First Class,Corporate,Central,Furniture,Tables,3547.57,7,0.0,-244.11,2022,8,2022-08,-6.88
ORD-5147,2023-09-02,Standard Class,Consumer,West,Technology,Copiers,11496.33,7,0.0,3310.19,2023,9,2023-09,28.79
ORD-5148,2022-03-10,Second Class,Consumer,Central,Furniture,Tables,4774.58,6,0.0,-446.04,2022,3,2022-03,-9.34
ORD-5149,2022-12-25,Second Class,Consumer,Central,Furniture,Tables,806.67,1,0.0,-59.3,2022,12,2022-12,-7.35
ORD-5150,2022-09-27,Same Day,Corporate,East,Technology,Copiers,5086.36,3,0.0,1413.52,2022,9,2022-09,27.79
ORD-5151,2022-04-16,Second Class,Consumer,East,Office Supplies,Binders,141.92,4,0.3,-8.36,2022,4,2022-04,-5.89
ORD-5152,2022-10-14,Standard Class,Consumer,Central,Technology,Copiers,11626.06,7,0.1,2332.26,2022,10,2022-10,20.06
ORD-5153,2021-06-04,Standard Class,Consumer,South,Technology,Copiers,12859.87,7,0.0,3621.1,2021,6,2021-06,28.16
ORD-5154,2023-10-28,First Class,Consumer,West,Technology,Laptops,3967.04,6,0.0,442.95,2023,10,2023-10,11.17
ORD-5155,2023-12-12,First Class,Corporate,East,Technology,Copiers,13290.69,6,0.2,1471.8,2023,12,2023-12,11.07
ORD-5156,2023-01-19,First Class,Consumer,East,Office Supplies,Paper,143.93,4,0.0,38.29,2023,1,2023-01,26.6
ORD-5157,2021-09-10,Standard Class,Corporate,South,Furniture,Bookcases,1478.6,6,0.2,-148.96,2021,9,2021-09,-10.07
ORD-5158,2021-07-29,Second Class,Consumer,East,Furniture,Furnishings,162.2,2,0.0,25.82,2021,7,2021-07,15.92
ORD-5159,2022-12-04,Standard Class,Consumer,East,Technology,Copiers,8915.88,4,0.0,2369.14,2022,12,2022-12,26.57
ORD-5160,2022-09-08,Standard Class,Consumer,East,Office Supplies,Paper,134.21,5,0.0,35.76,2022,9,2022-09,26.64
ORD-5161,2023-06-02,Second Class,Consumer,East,Furniture,Chairs,1132.57,3,0.0,73.05,2023,6,2023-06,6.45
ORD-5162,2021-01-31,Same Day,Corporate,East,Furniture,Chairs,1527.76,6,0.0,103.37,2021,1,2021-01,6.77
ORD-5163,2023-01-23,First Class,Consumer,East,Office Supplies,Appliances,1115.33,5,0.1,-4.57,2023,1,2023-01,-0.41
ORD-5164,2023-07-26,Standard Class,Consumer,East,Office Supplies,Paper,188.84,5,0.0,52.45,2023,7,2023-07,27.77
ORD-5165,2022-12-03,Second Class,Consumer,West,Furniture,Furnishings,480.49,5,0.0,72.76,2022,12,2022-12,15.14
ORD-5166,2022-03-27,Standard Class,Corporate,South,Technology,Laptops,5426.1,5,0.0,866.67,2022,3,2022-03,15.97
ORD-5167,2023-08-04,Standard Class,Consumer,East,Office Supplies,Binders,202.11,7,0.0,42.11,2023,8,2023-08,20.84
ORD-5168,2023-04-13,Standard Class,Consumer,East,Office Supplies,Paper,78.55,4,0.5,-11.87,2023,4,2023-04,-15.11
ORD-5169,2022-05-10,Second Class,Home Office,South,Office Supplies,Appliances,383.31,3,0.0,36.6,2022,5,2022-05,9.55
ORD-5170,2023-04-30,Standard Class,Home Office,South,Office Supplies,Paper,29.14,1,0.2,3.31,2023,4,2023-04,11.36
ORD-5171,2023-09-19,Standard Class,Consumer,East,Furniture,Tables,1948.96,4,0.0,-209.44,2023,9,2023-09,-10.75
ORD-5172,2022-07-26,Same Day,Corporate,Central,Office Supplies,Appliances,410.26,2,0.2,-33.65,2022,7,2022-07,-8.2
ORD-5173,2021-10-18,Standard Class,Corporate,East,Office Supplies,Storage,104.27,1,0.0,14.63,2021,10,2021-10,14.03
ORD-5174,2021-03-24,Second Class,Corporate,West,Technology,Accessories,410.56,4,0.0,102.33,2021,3,2021-03,24.92
ORD-5175,2022-12-06,Standard Class,Consumer,West,Furniture,Bookcases,1422.69,6,0.0,13.72,2022,12,2022-12,0.96
ORD-5176,2023-04-05,Standard Class,Consumer,South,Furniture,Bookcases,978.84,6,0.0,37.34,2023,4,2023-04,3.81
ORD-5177,2023-06-15,First Class,Consumer,East,Technology,Accessories,197.14,3,0.0,38.44,2023,6,2023-06,19.5
ORD-5178,2023-11-02,Standard Class,Corporate,West,Furniture,Chairs,1547.58,6,0.0,136.46,2023,11,2023-11,8.82
ORD-5179,2023-06-26,Standard Class,Corporate,Central,Office Supplies,Storage,241.5,4,0.0,35.76,2023,6,2023-06,14.81
ORD-5180,2021-07-03,Second Class,Corporate,Central,Technology,Copiers,15336.79,7,0.1,2667.2,2021,7,2021-07,17.39
ORD-5181,2022-03-14,Second Class,Home Office,Central,Furniture,Bookcases,1323.02,7,0.2,-147.75,2022,3,2022-03,-11.17
ORD-5182,2022-07-24,Second Class,Home Office,West,Furniture,Bookcases,461.77,3,0.2,-47.47,2022,7,2022-07,-10.28
ORD-5183,2022-10-20,Standard Class,Consumer,West,Office Supplies,Appliances,559.28,4,0.0,58.1,2022,10,2022-10,10.39
ORD-5184,2022-01-29,First Class,Corporate,East,Office Supplies,Binders,92.62,2,0.1,9.14,2022,1,2022-01,9.87
ORD-5185,2021-10-20,Standard Class,Consumer,East,Furniture,Tables,1650.02,3,0.4,-709.16,2021,10,2021-10,-42.98
ORD-5186,2022-10-23,Standard Class,Consumer,South,Office Supplies,Binders,184.79,4,0.0,37.36,2022,10,2022-10,20.22
ORD-5187,2021-09-04,Standard Class,Consumer,South,Office Supplies,Appliances,292.39,2,0.0,28.05,2021,9,2021-09,9.59
ORD-5188,2023-12-31,Standard Class,Home Office,West,Technology,Accessories,70.33,1,0.1,9.45,2023,12,2023-12,13.44
ORD-5189,2022-09-26,Standard Class,Consumer,West,Furniture,Furnishings,635.37,7,0.0,100.65,2022,9,2022-09,15.84
ORD-5190,2023-11-19,First Class,Corporate,West,Office Supplies,Paper,41.79,2,0.2,3.74,2023,11,2023-11,8.95
ORD-5191,2022-10-29,Same Day,Consumer,West,Technology,Copiers,6859.11,4,0.0,2028.02,2022,10,2022-10,29.57
ORD-5192,2022-08-11,Standard Class,Consumer,Central,Technology,Laptops,1316.74,2,0.0,165.02,2022,8,2022-08,12.53
ORD-5193,2022-10-01,Standard Class,Corporate,East,Furniture,Furnishings,363.25,5,0.0,65.44,2022,10,2022-10,18.02
ORD-5194,2023-08-21,Standard Class,Corporate,East,Technology,Phones,817.52,2,0.1,18.56,2023,8,2023-08,2.27
ORD-5195,2023-11-21,Same Day,Corporate,South,Office Supplies,Appliances,568.89,4,0.0,40.54,2023,11,2023-11,7.13
ORD-5196,2021-07-21,Standard Class,Consumer,Central,Technology,Laptops,3899.54,5,0.1,285.65,2021,7,2021-07,7.33
ORD-5197,2021-03-13,Second Class,Corporate,Central,Furniture,Chairs,1384.91,5,0.0,117.47,2021,3,2021-03,8.48
ORD-5198,2021-09-07,Standard Class,Consumer,West,Technology,Copiers,12504.89,5,0.2,1601.43,2021,9,2021-09,12.81
ORD-5199,2021-05-02,Same Day,Corporate,West,Technology,Copiers,9174.26,4,0.0,2734.02,2021,5,2021-05,29.8
ORD-5200,2021-12-11,Standard Class,Home Office,East,Furniture,Tables,5304.34,6,0.0,-466.89,2021,12,2021-12,-8.8
ORD-5201,2022-10-10,Standard Class,Consumer,West,Office Supplies,Appliances,1055.33,5,0.0,82.61,2022,10,2022-10,7.83
ORD-5202,2023-04-11,Second Class,Corporate,West,Technology,Accessories,365.2,6,0.0,78.77,2023,4,2023-04,21.57
ORD-5203,2021-11-17,Standard Class,Consumer,East,Office Supplies,Appliances,175.63,1,0.1,-0.2,2021,11,2021-11,-0.11
ORD-5204,2021-06-30,Standard Class,Corporate,East,Office Supplies,Paper,56.9,2,0.2,5.31,2021,6,2021-06,9.33
ORD-5205,2022-03-19,Standard Class,Consumer,Central,Office Supplies,Binders,231.09,6,0.0,42.75,2022,3,2022-03,18.5
ORD-5206,2022-04-20,First Class,Home Office,West,Furniture,Tables,2535.83,4,0.0,-176.09,2022,4,2022-04,-6.94
ORD-5207,2021-08-07,Second Class,Consumer,West,Furniture,Bookcases,776.68,4,0.0,20.32,2021,8,2021-08,2.62
ORD-5208,2021-04-22,Standard Class,Home Office,Central,Technology,Laptops,6824.02,7,0.0,889.33,2021,4,2021-04,13.03
ORD-5209,2023-04-29,Second Class,Consumer,Central,Office Supplies,Binders,127.25,4,0.0,23.27,2023,4,2023-04,18.29
ORD-5210,2021-10-05,Standard Class,Home Office,West,Furniture,Chairs,1221.93,5,0.2,-131.97,2021,10,2021-10,-10.8
ORD-5211,2023-09-16,Standard Class,Consumer,East,Technology,Accessories,495.28,5,0.3,-18.84,2023,9,2023-09,-3.8
ORD-5212,2021-12-18,First Class,Consumer,South,Office Supplies,Binders,74.99,2,0.4,-10.28,2021,12,2021-12,-13.71
ORD-5213,2023-06-17,Second Class,Corporate,East,Technology,Phones,3307.74,6,0.0,477.43,2023,6,2023-06,14.43
ORD-5214,2021-05-26,Standard Class,Corporate,East,Office Supplies,Storage,55.24,1,0.0,9.82,2021,5,2021-05,17.78
ORD-5215,2022-11-26,Standard Class,Consumer,West,Furniture,Tables,2401.18,3,0.0,-167.92,2022,11,2022-11,-6.99
ORD-5216,2022-05-25,Standard Class,Consumer,Central,Office Supplies,Storage,223.4,4,0.3,-15.87,2022,5,2022-05,-7.1
ORD-5217,2023-08-22,First Class,Home Office,West,Office Supplies,Binders,276.58,7,0.0,58.49,2023,8,2023-08,21.15
ORD-5218,2023-10-20,First Class,Corporate,Central,Furniture,Tables,1998.21,3,0.0,-198.84,2023,10,2023-10,-9.95
ORD-5219,2021-03-29,Second Class,Home Office,East,Furniture,Tables,4718.91,6,0.1,-757.01,2021,3,2021-03,-16.04
ORD-5220,2023-02-22,First Class,Home Office,East,Office Supplies,Binders,267.67,6,0.3,-17.83,2023,2,2023-02,-6.66
ORD-5221,2022-03-16,First Class,Consumer,East,Furniture,Furnishings,733.26,6,0.0,128.05,2022,3,2022-03,17.46
ORD-5222,2021-12-05,Second Class,Consumer,Central,Furniture,Bookcases,687.12,5,0.0,17.14,2021,12,2021-12,2.49
ORD-5223,2022-04-21,Standard Class,Consumer,West,Office Supplies,Paper,36.29,1,0.0,9.46,2022,4,2022-04,26.07
ORD-5224,2021-03-14,Second Class,Home Office,East,Technology,Accessories,275.16,4,0.1,31.12,2021,3,2021-03,11.31
ORD-5225,2022-03-23,Second Class,Consumer,East,Office Supplies,Storage,235.86,3,0.0,29.12,2022,3,2022-03,12.35
ORD-5226,2023-12-07,First Class,Corporate,East,Office Supplies,Paper,69.99,3,0.0,17.16,2023,12,2023-12,24.52
ORD-5227,2023-03-11,Standard Class,Corporate,Central,Office Supplies,Paper,98.4,3,0.2,7.49,2023,3,2023-03,7.61
ORD-5228,2021-08-13,Second Class,Consumer,West,Furniture,Furnishings,287.24,3,0.0,52.31,2021,8,2021-08,18.21
ORD-5229,2023-10-12,Standard Class,Corporate,East,Technology,Laptops,1104.16,1,0.0,148.32,2023,10,2023-10,13.43
ORD-5230,2023-10-23,Standard Class,Consumer,West,Technology,Laptops,2776.37,4,0.0,384.83,2023,10,2023-10,13.86
ORD-5231,2022-06-02,Standard Class,Home Office,West,Technology,Laptops,6266.01,6,0.0,980.59,2022,6,2022-06,15.65
ORD-5232,2022-01-09,Standard Class,Corporate,West,Office Supplies,Binders,164.13,4,0.1,14.85,2022,1,2022-01,9.05
ORD-5233,2023-04-28,Standard Class,Consumer,West,Furniture,Bookcases,625.43,4,0.0,32.73,2023,4,2023-04,5.23
ORD-5234,2021-10-22,Standard Class,Corporate,South,Office Supplies,Appliances,1220.91,7,0.0,120.38,2021,10,2021-10,9.86
ORD-5235,2023-04-28,Standard Class,Corporate,West,Furniture,Bookcases,1000.63,5,0.3,-202.54,2023,4,2023-04,-20.24
ORD-5236,2022-09-13,First Class,Corporate,South,Technology,Laptops,4125.04,5,0.0,632.83,2022,9,2022-09,15.34
ORD-5237,2022-11-26,Standard Class,Home Office,South,Technology,Laptops,1445.69,2,0.0,188.3,2022,11,2022-11,13.02
ORD-5238,2021-02-22,Standard Class,Consumer,East,Office Supplies,Paper,62.42,2,0.2,4.86,2021,2,2021-02,7.79
ORD-5239,2021-01-13,Standard Class,Corporate,West,Office Supplies,Binders,38.27,1,0.1,4.93,2021,1,2021-01,12.88
ORD-5240,2023-06-16,Standard Class,Corporate,East,Technology,Copiers,6200.9,3,0.0,1776.94,2023,6,2023-06,28.66
ORD-5241,2021-05-31,Standard Class,Home Office,East,Technology,Copiers,9226.83,6,0.0,2624.12,2021,5,2021-05,28.44
ORD-5242,2021-08-05,Standard Class,Consumer,East,Office Supplies,Binders,193.45,5,0.0,36.95,2021,8,2021-08,19.1
ORD-5243,2022-09-22,Second Class,Corporate,West,Technology,Laptops,918.11,1,0.0,110.27,2022,9,2022-09,12.01
ORD-5244,2021-10-18,Standard Class,Corporate,West,Office Supplies,Paper,217.5,6,0.0,60.29,2021,10,2021-10,27.72
ORD-5245,2021-02-20,Standard Class,Consumer,South,Technology,Copiers,8594.53,4,0.0,2318.22,2021,2,2021-02,26.97
ORD-5246,2023-11-14,Standard Class,Home Office,East,Office Supplies,Paper,178.66,6,0.0,40.85,2023,11,2023-11,22.86
ORD-5247,2021-06-27,First Class,Consumer,West,Technology,Phones,2872.44,6,0.0,334.66,2021,6,2021-06,11.65
ORD-5248,2023-02-08,Standard Class,Home Office,South,Technology,Phones,4040.41,7,0.0,536.88,2023,2,2023-02,13.29
ORD-5249,2022-06-19,Standard Class,Consumer,East,Furniture,Furnishings,508.67,7,0.0,100.24,2022,6,2022-06,19.71
ORD-5250,2021-09-27,First Class,Corporate,Central,Office Supplies,Paper,24.0,1,0.0,6.53,2021,9,2021-09,27.21
